id,text,sentiment
1283,@jsftennis @beckysterne @pahstock @EMichaelTee1 @bigbool1 @K_AYFKM @qedigiv @doublehorn48 @thebigotbasher @tayloche… https://t.co/94BQKKcOIT,1
1284,"@Tileiya that's good you've made that commitment to yourself. that's so important to healing and spiritual, emotion… https://t.co/HRUGIFhmQR",1
1285,@Cryomancy That's what privates are for imo. That and suicidal depression.,1
1286,RT @TrevorMoran: TANA JUST SHUT DOWN MY YOUNOW BC SHE HAD ANXIETY EWWWW,1
1287,"RT @CuteButNotFunny: Took a mental health day from work, and hung out w my mom today. Best decision I've made in centuries �?��? https://t.co/…",1
1288,"What's even worse is when I wanna do something my anxiety prevents, I get an idea and a swing of courage and do it before I can stop myself",1
1289,Kamaiyah Has Been Publicly Battling Depression for Years &amp; No One Is Talking About It - - https://t.co/nR1HWRHryJ,1
1290,"But media keeps telling me that the election was about “economic�?...err, “cultural anxiety�?? https://t.co/uSPyxiuF0Q",1
1291,"RT @PoPpYsMiSsiOn: 🔷🔹�?�👌 #Blog @SurvivingMyPast 
#Anxiety tries to keep you from starting your #healing journey⚬�?�🔹🔷 
@AbusedKids  https://t.…",1
1292,10 Real People On What Finally Worked For Their Anxiety by @wellaware_ https://t.co/VZlLRXPHz6,1
1293,my anxiety is letting me HAVE IT today! 😫😫😫,1
1294,Sometimes I block people ou because I'm thinking of something more important to me. #writing #depression #sad #FML #crush #anxiety #life,1
1295,This is me at my school literally every single fucking day... - For More Information -&gt; https://t.co/0TpqWJwa0P… https://t.co/vV2qYXazHe,1
1296,"Anxiety is mostly to blame, it's a constant battle of unnerving and sad thoughts all the time.",1
1297,"RT @CentreYouthLit: There are still too many books that romanticize depression, suicide and self-harm. - @jenniferniven #YAmatters",1
1298,"@introspektre @ThINker_DreaMe Keep Your Expectations low�?(less to worry abt, Less Anxiety)",1
1299,sometimes i feel in another dimension and i dont need drugs its just depression,1
1300,"RT @mcall: First hemp seeds sown legally in Lehigh Valley since Depression
https://t.co/vooDik4UhM",1
1301,RT @WongYK8: 10 Real People On What Finally Worked For Their Anxiety by @wellaware_ https://t.co/VZlLRXPHz6,1
1302,RT @princessdees: Anxiety is a bitch,1
1303,RT @JuniorBplusP: Niven: but there are still too many stories that romanticise suicide and depression. Stories that tie things up in a neat…,1
1304,Pediatrics-based Brief Therapy Outdoes Referral for Youths with Anxiety and Depression https://t.co/USPeYh8FLi #healthscience #feedly,1
1305,@ChristinaNgo14 Ranks up there with mental health day #writ1133du,1
1306,Today's Mynroe posts - MOTD/LOTD/VOTD carries the theme &amp; discussion of Black Mental Health. It's time we stop the stigma. 💞,1
1307,"RT @Racheldoesstuff: I continue to be blown away with how heartfelt, smart and generous the fans of #CrazyExGirlfriend are. You are wond… ",1
1308,to try and insulate myself from the anxiety that comes from having cool ppl follow you online even though they probably muted you ages ago,1
1309,"""Growing up is so hard for some people. It's such a big thing. It's your foundation... You're becoming you."" https://t.co/h4Q12eWPJW",1
1310,"RT @spxncxrx: me: ok let's just have fun tonight
anxiety: oK Let'S JuST hAvE fUN tOnIgHT
me: no really I just wan-
anxiety: NWO R… ",1
1311,"RT @Gail_MacKean: Do you have lived experience of depression [incl. family, carers, health professionals]? Please complete this survey http…",0
1312,Mehn. This explains alot https://t.co/jpmrSCrfaW,1
1313,RT @NAPSA_President: Are you with us? https://t.co/xOnXgW9Mcm,1
1314,this gave nausea this gave me anxiety https://t.co/sDkUdTsV1P,1
1315,Study: College students who belong to sexual minority groups face barriers to using on-campus mental health services https://t.co/THJnoTZnrN,1
1316,RT @imbryantprince: and some guys can't even open a door for their girl smh https://t.co/o5KIUvdPXH,1
1317,"Guys. If we don't take care of our mental health, we can't be the Dads we could be, should be, and want to be. Gett… https://t.co/t3SYoMyEe6",1
1318,mental health status: missed my psychiatrist appointment this morning,1
1319,"@SenThomTillis @SenatorBurr @RepWalterJones @GKButterfield Strongly disagree with DJT's action re Paris Climate Agreement; FEAR, ANXIETY",1
1320,~Depression kills~,1
1321,"RT @BeenieTV: No more. My mental health, my peace of mind, my presence is so much more important to me than the judgement of others",1
1322,#RT #depression #bullying SIBLING ABUSE SURVIVORS often get the wrong therapy &amp; https://t.co/lcLOemlMDq https://t.co/vu8rggtZdL,1
1323,"Today made me start to question, did I fully overcome my depression?",1
1324,What did I just do 😩 fckn anxiety man,1
1325,Depression is a clue that incongruence is lurking beneath the surface.,1
1326,Word. 👌 https://t.co/JbYDbwHlRr,1
1327,"It's amazing how I can go from ""socially over-confident"" to ""multiple anxiety attacks"" in a flash.",1
1328,"i wish i could msg ppl and be like ""sorry we stopped talking, it was for my mental health, but i miss u"" but that's selfish",1
1329,Hiii. . Darren (dazmahon62) :) https://t.co/tm3pxwmQjr,1
1330,"dealing with depression and anxiety is WAY easier when you seek for help, but i'm here to say that IT'S NOT IMPOSSIBLE TO DO IT BY YOURSELF",1
1331,@TakeThatOnco @ToyotaObsession @jim_herd @AndersonzTake @EMcCra2 @Khutson15 @xooja @LaLaRueFrench75 @ackdoc… https://t.co/5y6Vg28M0z,1
1332,"9) -- did, or how I see my friends do, as well as lobbying for changes in how we as a society approach mental health, like including it --",1
1333,Yakoki🤗 https://t.co/FuxdAyDOoN,1
1334,Feeling like my depression is coming back and hard....trying trying hard to keep a positive mind...😔😔😔😔,1
1335,"RT @gshowitt: INHABITANT! ALLY MACHINE is JOYOUS to announce the release of JUSTIFIED ANXIETY, a free 1-page dystopian RPG https://t.co/BHf…",1
1336,"Us humans die from things like ""stress"" ""depression"" etc",1
1337,RT @Swiftness13: Is this Taylor and her cats or no because I'm getting anxiety waiting for proof she's alive and if this is fake I'm… ,1
1338,RT @DonladGlover: be with someone who is good for your mental health,1
1339,@spiderrobotpig @TGurlSammy I never smoked. But anxiety was not tolerable without alcohol. So I was going blackout every night.,1
1340,"RT @standupkid: Guys. If we don't take care of our mental health, we can't be the Dads we could be, should be, and want to be. Gett… ",1
1341,RT @bangtanbro02: When you tryna sleep but realized that BTS might drop something and ur anxiety is on critical level. https://t.co/NhD3T5f…,1
1342,Hand Spinner Tri Fidget Stress Reducer ADHD Anxiety Desk Toy EDC Metal Ball  via eBay https://t.co/hYSxKp9G6W,1
1343,@nakxyla No it wasn't bad! I just have really bad anxiety 😂,1
1344,Hand Spinner Tri Fidget ADHD Anxiety Austim Stress Reducer Desk Toy EDC Metal  via eBay https://t.co/8MXzSWESlJ,1
1345,Big sale!Moonfully Fidget Spinner Bat Shape Batman Anti-Anxiety 360 Hand Gyro Finger Spiral High.. https://t.co/lsFaYnwFC0,1
1346,"Here are 4 safer natural alternatives to #anxiety drugs. https://t.co/a5Rxmwlv5m

— Dr. Joseph Mercola (mercola) June 2, 2017",1
1347,i highkey fucking love children but they give me anxiety if they're like fully charged for long periods of time,1
1348,logan and jake paul give me anxiety,1
1349,let it be known that a cute grandma talking to me in Ukrainian is super triggering for me I have still not come down off the anxiety haha,1
1350,RT @DemocratsDGofKS: BREAKING - The Housed passed the bill to ban guns in hospitals and mental health facilities. Vote was 91/33!!!... http…,1
1351,Tiny blood vessel damage tied to depression among older adults https://t.co/KnqFvecFvP,1
1352,imagine how nice it would be to not have social anxiety wow wish I could relate,1
1353,Did I just walk into an orchestra practice and have a small anxiety attack and walk out? Yes I did.,1
1354,Yoga For Anxiety and Stress https://t.co/0uVIk2aPDW via @YouTube,1
1355,RT @4AMShower: Intake this moment. #happy #cute #art #sketch #anxiety #illustrations #doodle #aww #friends #funny #memes… ,1
1356,fifteen years HOW?? this gives me anxiety https://t.co/A28R7rwZj3,1
1357,ha anxiety is so much fun,1
1358,@Sara_Flower They (Text books) are talking about severe depression correct..?,1
1359,My anxiety is very high right now,1
1360,"RT @nochilInhj: Me and my well being trying to escape depression

vc: @dopeisland https://t.co/UPKmR4FnRl",1
1361,"@JessieJaneDuff @elgomes15 @FLOTUS I was Nader about the mental health of all Liberals, Democrats &amp; Socialists! Whe… https://t.co/IButFJV4Go",1
1362,"""We must pay respect to strength, resolve of transforming post-traumatic stress to “posttraumatic growth�? https://t.co/Vm3z5Ioy2T #rightcare",1
1363,@LoadIsMyDad for neck day https://t.co/tn4KAuoatW,1
1364,RT @theveganqueen: I guarantee you we're getting more than enough D https://t.co/IMqz5fsiPG,1
1365,Your mental health is sooooo important I cannot stress that enough!!!!!!,1
1366,instagram gives me a lot of anxiety :/,1
1367,im so annoyed lol i wanted to find the tweet but i searched for otabek anxiety and got nothing :^(,1
1368,Anxiety. 😑,1
1369,10 Real People On What Finally Worked For Their Anxiety https://t.co/fXg5FUVm3h,1
1370,"my hearing is fine, sometimes too sensitive bc of my anxiety. but my partner has a severe hearing loss, so we have caps/subs default ""on"".",1
1371,RT @piersmorgan: I blocked her because she's so annoying she was making me mentally ill. https://t.co/RHrHfLHCBR,1
1372,"I'm crazy
People care about me
I guess they're crazy too https://t.co/RmV4OcyApX",1
1373,I had an actual heart condition triggered by my anxiety that I mostly have under control now but I still get ticks when doing cardio,1
1374,Queria eu emagrecer ao invés de engordar https://t.co/e5WaaLFWsf,1
1375,"RT @AlyciaTyre: My anxiety &amp; overthinking has been so bad lately. Cant sleep &amp; been waking up early, no reason. Forgetting to eat cause im…",1
1376,RT @btmyoongi: depression: surprise bitch,1
1377,"No brainer. When you have a mental illness, you seek mental care. https://t.co/Fikp9LHx5g",1
1378,"Here are 4 safer natural alternatives to #anxiety drugs. https://t.co/J6NTIwDTzz

— Dr. Joseph Mercola (mercola) June 2, 2017",1
1379,Sometimes I block people out mostly because I'm thinking of something more important. #sad #depression #crush #writing #FML #anxiety #life,1
1380,"This is terrible, worse than terrible; but those of us who see kids with mental health issues deal with these obsta… https://t.co/WbJf1ln1d9",1
1381,Post concert depression.,1
1382,RT @6PAPl: just gotta uzi shoulder shimmy your depression away https://t.co/FCWCbl83LA,1
1383,RT @Ellie_Belliee: sometimes i worry about eun jiwon &amp; depression which is why im so happy he's back w/ sechskies you see him smile li… ,1
1384,"It is normal to be #sad or #feelingdepressed from #timetotime or during the #emergencysituations #causesofdepression
https://t.co/S6KFhMnQMt",1
1385,RT @lilireinhart: Your mental health should be your priority. Don't forget that. This is your life.. and you've only got one. So don't wast…,1
1386,RT @AmyJRomine: Great Article about #depression and #anxiety #iwilllisten https://t.co/2gGmqPLoMT #help https://t.co/Clu49puBIy,1
1387,The Jimi Hendrix Experience - Manic Depression https://t.co/UDZlbl1nwc #nowplaying #listenlive,1
1388,@IamTheNovel This book saved me from a massive depression when Trump was elected. It couldn't have come at a better… https://t.co/Wzngbt4eOL,1
1389,Letting opportunities pass you by bc of anxiety and only realising after that you fucked up is the worst,1
1390,Literally biting off all my fingernails due to anxiety over this game. Let's go Cavs!!!! #DefendtheLand #Cavs #warriorsblewa3-1lead,1
1391,RT @NAMIAdvocacy: Medicaid is the only source of coverage for millions with a mental health condition. https://t.co/mIv6z4evDt… ,1
1392,Such a gorgeous and strong women!! https://t.co/HROv5j1nAK,1
1393,OH MY FUCK SAME https://t.co/tWrqHCPhco,1
1394,Before you diagnose yourself with depression or low esteem. First make sure you are in fact not surrounded by assho… https://t.co/hbQ0MNtoDv,1
1395,@The__Squealer @SPN_FreakSaumya I'm looking out for your mental health is all.  Can't go running around the house l… https://t.co/Hf50YV9vDh,1
1396,fargo is one of the best shows on tv but it gives me an insane amount of anxiety,1
1397,When the anxiety hits you like a truck. Lord help me. 😞,1
1398,BLACK PEOPLE NEED MENTAL HEALTH CARE. MENTAL ILLNESSES AFFECT ALL PEOPLE.,1
1399,2. i severely grind my teeth at night out of anxiety to the point where my jaw dislocates &amp; i need a mouth guard but i don't have one xd,1
1400,RT @loveitkillsme: bad mental health is not a fucking competition/ something to make you look interesting ffs,1
1401,@DapYeollie *sinks deeper into my hole of depression*,1
1402,What's The Link Between Creativity and Depression? | @HuffPost #creativity  https://t.co/qt3xGeS76D,1
1403,"RT @blvkinquisition: My depression. Sis tried to beat my ass, but still I rise. https://t.co/xPL8T57wsz",1
1404,Through the stress and anxiety I gotta smile and laugh #DontForget,1
1405,When you get tackled and then dog piled at the edge gave me anxiety https://t.co/iv0Us9GhvO,1
1406,Lately I've been having horrible anxiety and avoiding everyone #geminiseasonhasmefuckedup,1
1407,15 depression disorders you should know https://t.co/E8wgOC1MS6 #Depression #Mentalhealth,1
1408,RT @LucidVibezz: Turn anxiety into curiosity,1
1409,This gif&gt; https://t.co/ue4PeBZHNO,1
1410,RT @merderswift: imagine how nice it would be to not have social anxiety wow wish I could relate,1
